subscriber_id,product,region,acquisition_channel,start_date,contract_type,contract_end_date,bundle_depth,mrr,nps_score,status,churn_date,churn_reason,plan_change,propensity_score,tenure_months,tenure_cohort,last_interaction_date,days_to_churn,grace_period
SKY-01899,NOW TV,England,Online,2024-05-10,rolling-monthly,,triple,16.41,7,active,,,upgrade,0.294,23,1-2yr,2025-12-24,,false
SKY-01900,Sky Mobile,England,Online,2024-12-11,in-contract,2025-12-06,double,37.57,5,active,,,none,0.343,16,1-2yr,2025-12-30,,false
SKY-01901,Sky Cinema,England,Direct,2024-01-16,rolling-monthly,,double,18.96,10,active,,,none,0.17,27,2-5yr,2025-10-07,,false
SKY-01902,Sky Mobile,Scotland,Online,2025-03-28,rolling-monthly,,double,34.74,0,churned,2025-05-06,not_using,none,0.931,2,0-6m,2025-02-17,78,false
SKY-01903,Sky Sports,England,Online,2025-10-13,rolling-monthly,,triple,37.48,10,active,,,none,0.1,6,6-12m,2026-02-11,,false
SKY-01904,Sky Protect,England,Online,2025-12-05,in-contract,2026-11-30,single,16.66,4,churned,2026-01-08,not_using,none,0.983,1,0-6m,2025-11-03,66,false
SKY-01905,Sky Glass/Sky Q,England,Partner,2025-09-23,OOC,2025-06-05,double,44.07,10,active,,,none,0.211,7,6-12m,2025-12-30,,false
SKY-01906,Sky Sports,England,Retail,2025-11-13,OOC,2025-10-03,single,20.03,5,active,,,none,0.14,5,0-6m,2026-01-19,,false
SKY-01907,Sky Broadband,England,Online,2024-10-28,OOC,2026-01-01,double,65.52,9,active,,,upgrade,0.052,18,1-2yr,2025-12-17,,false
SKY-01908,Sky Broadband,England,Online,2025-03-09,OOC,2025-11-02,double,54.25,6,churned,2025-06-14,found_better_deal,none,0.971,3,0-6m,2025-04-08,67,false
SKY-01909,Sky Cinema,England,Online,2025-01-30,OOC,2026-01-31,double,15.34,8,churned,2025-02-08,not_using,none,0.579,1,0-6m,2024-11-19,81,false
SKY-01910,Sky Sports,England,Telesales,2024-07-05,in-contract,2026-06-25,double,26.08,4,churned,2024-10-10,price,none,0.886,3,0-6m,2024-07-30,72,false
SKY-01911,Sky Protect,England,Retail,2025-04-06,in-contract,2026-04-01,single,16.11,9,active,,,none,0.105,12,1-2yr,2026-01-07,,false
SKY-01912,NOW TV,England,Retail,2024-09-23,rolling-monthly,,double,16.65,9,active,,,none,0.066,19,1-2yr,2025-12-03,,false
SKY-01913,Sky Glass/Sky Q,England,Telesales,2024-03-04,in-contract,2025-02-27,single,72.18,9,active,,,none,0.12,25,2-5yr,2025-10-26,,false
SKY-01914,Sky Cinema,England,Telesales,2025-02-21,in-contract,2026-08-15,triple,25.91,6,active,,,none,0.073,14,1-2yr,2025-12-06,,false
SKY-01915,Sky Protect,England,Online,2025-09-02,OOC,2025-04-06,double,25.01,6,active,,,none,0.259,7,6-12m,2025-12-14,,false
SKY-01916,Sky Glass/Sky Q,England,Partner,2025-06-03,in-contract,2026-11-25,double,86.24,1,active,,,none,0.149,10,6-12m,2026-02-02,,false
SKY-01917,Sky Protect,NI,Direct,2024-12-23,in-contract,2025-12-18,single,19.39,9,active,,,downgrade,0.131,16,1-2yr,2025-11-23,,false
SKY-01918,Sky Mobile,England,Partner,2025-08-16,rolling-monthly,,double,19.95,10,active,,,none,0.196,8,6-12m,2025-12-02,,false
SKY-01919,Sky Cinema,England,Online,2024-06-23,rolling-monthly,,single,18.11,10,active,,,none,0.18,22,1-2yr,2026-03-21,,false
SKY-01920,Sky Mobile,England,Online,2025-03-24,rolling-monthly,,single,36.48,8,churned,2025-08-27,not_using,none,0.895,5,0-6m,2025-08-04,23,false
SKY-01921,Sky Sports,England,Online,2025-05-22,rolling-monthly,,single,18.34,8,churned,2025-06-28,not_using,none,0.977,1,0-6m,2025-05-03,56,false
SKY-01922,Sky Broadband,England,Direct,2025-01-30,in-contract,2027-01-20,single,30.26,5,active,,,downgrade,0.187,15,1-2yr,2026-03-24,,false
SKY-01923,Sky Mobile,England,Online,2025-09-11,in-contract,2026-09-06,single,35.73,10,active,,,none,0.173,7,6-12m,2025-10-15,,false
SKY-01924,NOW TV,England,Telesales,2024-10-21,rolling-monthly,,single,5.53,6,churned,2024-11-27,not_using,none,0.667,1,0-6m,2024-11-10,17,false
SKY-01925,Sky Glass/Sky Q,England,Retail,2025-03-11,rolling-monthly,,double,41.24,10,churned,2026-01-26,price,none,0.616,10,6-12m,2026-01-18,8,false
SKY-01926,Sky Cinema,England,Online,2025-07-28,rolling-monthly,,single,14.62,5,active,,,none,0.116,9,6-12m,2025-11-10,,false
SKY-01927,Sky Mobile,England,Telesales,2025-12-29,in-contract,2027-06-22,single,28.1,8,active,,,none,0.379,4,0-6m,2025-11-29,,false
SKY-01928,Sky Glass/Sky Q,England,Telesales,2025-11-12,OOC,2025-04-06,double,77.06,5,churned,2025-11-14,financial_hardship,none,0.662,0,0-6m,2025-08-22,84,false
SKY-01929,Sky Mobile,Wales,Telesales,2024-09-09,in-contract,2026-08-30,single,17.75,9,active,,,none,0.25,19,1-2yr,2025-12-26,,false
SKY-01930,Sky Glass/Sky Q,England,Online,2024-06-01,OOC,2025-10-03,single,52.11,8,active,,,none,0.104,22,1-2yr,2025-10-06,,false
SKY-01931,Sky Mobile,Wales,Online,2025-04-17,in-contract,2027-04-07,double,49.4,10,active,,,none,0.279,12,1-2yr,2026-02-26,,false
SKY-01932,Sky Protect,England,Online,2025-09-28,OOC,2026-01-01,single,24.97,10,active,,,none,0.234,7,6-12m,2025-10-16,,false
SKY-01933,Sky Broadband,England,Telesales,2025-10-05,rolling-monthly,,single,28.72,9,active,,,none,0.091,6,6-12m,2026-02-22,,false
SKY-01934,Sky Glass/Sky Q,England,Online,2025-06-12,OOC,2025-05-06,double,63.58,9,active,,,none,0.047,10,6-12m,2025-11-09,,false
SKY-01935,Sky Sports,England,Retail,2025-06-02,OOC,2025-11-02,single,23.02,10,active,,,downgrade,0.189,10,6-12m,2026-02-15,,false
SKY-01936,Sky Mobile,England,Online,2024-06-11,rolling-monthly,,double,49.51,8,active,,,none,0.071,22,1-2yr,2026-01-27,,false
SKY-01937,Sky Mobile,Wales,Online,2025-03-07,in-contract,2026-03-02,double,23.2,8,active,,,none,0.409,13,1-2yr,2026-03-21,,false
SKY-01938,Sky Cinema,England,Online,2024-01-15,rolling-monthly,,single,12.14,9,churned,2024-10-22,found_better_deal,none,0.644,9,6-12m,2024-10-19,3,false
SKY-01939,Sky Protect,England,Telesales,2024-10-21,in-contract,2026-10-11,double,16.92,10,active,,,none,0.418,18,1-2yr,2026-03-25,,false
SKY-01940,Sky Glass/Sky Q,England,Direct,2024-07-23,in-contract,2026-01-14,triple,97.46,10,active,,,none,0.206,21,1-2yr,2025-12-20,,false
SKY-01941,Sky Broadband,England,Online,2025-06-05,in-contract,2026-11-27,double,56.72,8,active,,,none,0.2,10,6-12m,2025-12-16,,false
SKY-01942,NOW TV,England,Online,2025-09-02,rolling-monthly,,single,9.47,4,active,,,none,0.116,7,6-12m,2025-10-06,,false
SKY-01943,Sky Protect,England,Telesales,2025-11-21,OOC,2026-01-31,triple,24.78,9,active,,,none,0.348,5,0-6m,2026-02-20,,false
SKY-01944,Sky Protect,England,Online,2025-11-30,OOC,2025-05-06,double,9.59,9,active,,,none,0.066,5,0-6m,2025-11-08,,false
SKY-01945,Sky Protect,Scotland,Partner,2025-02-12,in-contract,2027-02-02,single,13.45,7,churned,2025-08-26,financial_hardship,none,0.804,6,6-12m,2025-06-11,76,false
SKY-01946,NOW TV,England,Online,2025-02-21,rolling-monthly,,single,10.71,9,churned,2025-11-25,not_using,none,0.946,9,6-12m,2025-09-11,75,false
SKY-01947,Sky Sports,England,Direct,2025-08-03,in-contract,2027-07-24,triple,38.18,9,active,,,none,0.059,8,6-12m,2026-03-31,,false
SKY-01948,Sky Sports,England,Online,2024-12-08,OOC,2025-04-06,triple,29.3,10,active,,,none,0.132,16,1-2yr,2026-03-08,,false
SKY-01949,Sky Mobile,Scotland,Retail,2024-10-18,in-contract,2026-10-08,double,19.32,4,active,,,none,0.102,18,1-2yr,2026-02-01,,false
SKY-01950,Sky Broadband,England,Partner,2024-03-27,in-contract,2026-03-17,triple,58.12,10,active,,,upgrade,0.054,25,2-5yr,2026-01-21,,false
SKY-01951,Sky Glass/Sky Q,England,Online,2024-05-06,in-contract,2025-05-01,single,39.51,9,active,,,none,0.366,23,1-2yr,2026-01-16,,false
SKY-01952,NOW TV,Scotland,Direct,2024-05-03,rolling-monthly,,double,9.26,9,churned,2025-06-10,price,none,0.957,13,1-2yr,2025-05-02,39,false
SKY-01953,NOW TV,NI,Retail,2025-06-18,OOC,2025-09-03,single,8.48,10,churned,2025-07-01,moved,none,0.633,1,0-6m,2025-06-08,23,false
SKY-01954,NOW TV,England,Telesales,2025-01-11,OOC,2025-06-05,single,8.73,9,churned,2025-02-21,found_better_deal,none,0.704,1,0-6m,2024-11-24,89,false
SKY-01955,NOW TV,England,Direct,2025-03-11,rolling-monthly,,double,16.03,5,churned,2025-09-19,financial_hardship,none,0.691,6,6-12m,2025-08-24,26,false
SKY-01956,Sky Broadband,England,Online,2025-10-07,OOC,2025-08-04,double,29.31,9,active,,,none,0.452,6,6-12m,2025-11-13,,false
SKY-01957,NOW TV,England,Online,2024-01-15,OOC,2025-09-03,triple,16.72,8,churned,2024-10-11,not_using,none,0.879,9,6-12m,2024-08-02,70,false
SKY-01958,Sky Broadband,England,Telesales,2024-10-16,rolling-monthly,,triple,45.83,10,active,,,none,0.154,18,1-2yr,2026-01-25,,false
SKY-01959,Sky Mobile,England,Telesales,2025-01-01,in-contract,2026-12-22,double,29.83,9,active,,,none,0.345,15,1-2yr,2025-10-05,,false
SKY-01960,Sky Sports,Scotland,Retail,2025-08-20,in-contract,2027-02-11,triple,26.26,8,active,,,none,0.102,8,6-12m,2026-01-09,,false
SKY-01961,Sky Protect,England,Online,2024-11-07,rolling-monthly,,single,19.46,9,churned,2025-05-24,not_using,none,0.867,6,6-12m,2025-03-12,73,false
SKY-01962,Sky Protect,England,Online,2024-04-17,in-contract,2026-04-07,double,26.31,8,active,,,none,0.431,24,2-5yr,2025-12-22,,false
SKY-01963,Sky Glass/Sky Q,England,Retail,2025-01-07,in-contract,2026-07-01,double,81.74,8,churned,2025-01-13,price,none,0.707,0,0-6m,2024-11-08,66,false
SKY-01964,Sky Cinema,England,Online,2024-02-27,in-contract,2025-08-20,single,13.9,6,active,,,none,0.236,26,2-5yr,2025-11-22,,false
SKY-01965,Sky Protect,England,Online,2025-05-20,in-contract,2027-05-10,double,16.46,8,active,,,none,0.052,11,6-12m,2025-12-11,,false
SKY-01966,Sky Cinema,England,Partner,2024-02-27,in-contract,2026-02-16,double,12.01,8,active,,,none,0.058,26,2-5yr,2026-03-28,,false
SKY-01967,Sky Cinema,NI,Online,2024-09-01,OOC,2025-09-03,double,22.64,0,active,,,none,0.208,19,1-2yr,2025-10-19,,false
SKY-01968,NOW TV,England,Direct,2025-02-10,rolling-monthly,,single,8.49,9,churned,2025-06-26,financial_hardship,none,0.559,4,0-6m,2025-04-15,72,false
SKY-01969,Sky Glass/Sky Q,England,Direct,2024-09-25,rolling-monthly,,double,64.3,9,active,,,none,0.092,19,1-2yr,2026-02-17,,false
SKY-01970,Sky Protect,England,Direct,2025-02-15,in-contract,2026-08-09,single,14.1,4,active,,,none,0.459,14,1-2yr,2026-02-21,,false
SKY-01971,Sky Sports,England,Direct,2025-02-18,in-contract,2026-02-13,single,20.33,7,active,,,none,0.074,14,1-2yr,2026-03-20,,false
SKY-01972,Sky Cinema,England,Telesales,2024-02-26,in-contract,2025-02-20,double,19.25,8,churned,2025-03-22,not_using,none,0.558,13,1-2yr,2024-12-22,90,false
SKY-01973,NOW TV,England,Online,2024-06-16,rolling-monthly,,single,5.22,10,churned,2025-02-24,not_using,none,0.977,8,6-12m,2025-02-18,6,false
SKY-01974,Sky Cinema,England,Direct,2024-12-17,OOC,2025-11-02,single,18.93,9,active,,,none,0.066,16,1-2yr,2026-03-29,,false
SKY-01975,Sky Broadband,Scotland,Partner,2025-05-20,in-contract,2026-11-11,double,38.02,8,active,,,none,0.235,11,6-12m,2025-10-08,,false
SKY-01976,Sky Protect,England,Retail,2025-10-26,OOC,2026-03-02,triple,21.92,10,active,,,none,0.077,6,6-12m,2025-11-11,,false
SKY-01977,Sky Protect,England,Telesales,2025-03-09,OOC,2025-04-06,single,12.81,9,active,,,downgrade,0.308,13,1-2yr,2025-12-23,,false
SKY-01978,Sky Cinema,England,Online,2025-03-30,OOC,2025-10-03,double,20.73,7,churned,2025-10-15,found_better_deal,none,0.802,7,6-12m,2025-10-02,13,true
SKY-01979,NOW TV,England,Online,2025-12-30,in-contract,2027-12-20,triple,11.56,8,active,,,none,0.288,4,0-6m,2025-11-25,,false
SKY-01980,Sky Sports,England,Direct,2025-11-17,OOC,2025-10-03,single,20.33,4,churned,2026-03-25,found_better_deal,none,0.882,4,0-6m,2025-12-27,88,false
SKY-01981,NOW TV,Wales,Telesales,2025-02-28,rolling-monthly,,single,9.81,8,churned,2025-08-21,moved,none,0.623,6,6-12m,2025-07-10,42,false
SKY-01982,Sky Sports,England,Telesales,2024-10-08,in-contract,2026-09-28,triple,36.78,7,active,,,none,0.063,18,1-2yr,2026-01-11,,false
SKY-01983,Sky Sports,England,Direct,2024-04-15,in-contract,2025-10-07,double,33.38,9,active,,,none,0.251,24,2-5yr,2026-03-17,,false
SKY-01984,Sky Protect,Wales,Direct,2024-11-18,OOC,2026-01-01,double,15.05,10,active,,,none,0.305,17,1-2yr,2026-03-17,,false
SKY-01985,Sky Protect,Wales,Online,2024-10-30,in-contract,2026-04-23,single,18.37,4,active,,,none,0.219,18,1-2yr,2026-02-21,,false
SKY-01986,Sky Protect,England,Online,2024-02-08,in-contract,2025-08-01,single,23.59,10,active,,,none,0.218,26,2-5yr,2026-02-25,,false
SKY-01987,Sky Broadband,England,Telesales,2024-09-30,in-contract,2026-09-20,single,42.25,8,active,,,none,0.247,19,1-2yr,2025-11-23,,false
SKY-01988,Sky Broadband,England,Direct,2024-05-21,rolling-monthly,,single,51.03,6,churned,2024-05-22,not_using,none,0.723,0,0-6m,2024-05-19,3,false
SKY-01989,NOW TV,England,Telesales,2025-12-23,rolling-monthly,,triple,19.47,4,active,,,none,0.171,4,0-6m,2025-11-25,,false
SKY-01990,Sky Cinema,England,Online,2025-08-29,in-contract,2026-08-24,triple,14.43,9,active,,,none,0.173,8,6-12m,2025-12-08,,false
SKY-01991,Sky Sports,Scotland,Retail,2025-06-26,rolling-monthly,,single,26.23,10,active,,,none,0.046,10,6-12m,2026-01-10,,false
SKY-01992,Sky Mobile,England,Online,2024-12-09,OOC,2025-10-03,single,18.44,10,active,,,downgrade,0.2,16,1-2yr,2025-12-03,,false
SKY-01993,Sky Broadband,England,Online,2025-02-10,rolling-monthly,,double,58.9,6,active,,,none,0.1,14,1-2yr,2025-11-05,,false
SKY-01994,Sky Mobile,England,Partner,2025-12-24,OOC,2025-09-03,double,18.46,6,active,,,none,0.152,4,0-6m,2025-12-25,,false
SKY-01995,Sky Sports,England,Telesales,2024-01-07,in-contract,2025-12-27,double,32.18,4,churned,2025-03-13,price,upgrade,0.839,14,1-2yr,2025-03-07,6,false
SKY-01996,Sky Glass/Sky Q,NI,Telesales,2025-05-12,rolling-monthly,,triple,77.74,7,churned,2025-10-20,found_better_deal,none,0.687,5,0-6m,2025-08-07,74,false
SKY-01997,Sky Cinema,England,Online,2025-11-27,OOC,2025-04-06,triple,17.19,10,active,,,none,0.07,5,0-6m,2025-12-04,,false
SKY-01998,Sky Glass/Sky Q,England,Telesales,2024-04-17,rolling-monthly,,double,59.34,10,churned,2025-08-24,moved,none,0.64,16,1-2yr,2025-08-03,21,false
SKY-01999,Sky Broadband,England,Online,2024-07-01,in-contract,2026-06-21,single,30.16,10,active,,,none,0.093,21,1-2yr,2026-02-04,,false
SKY-02000,Sky Glass/Sky Q,England,Online,2024-12-01,in-contract,2025-11-26,single,60.4,9,active,,,none,0.06,16,1-2yr,2026-03-24,,false
SKY-02001,Sky Sports,Scotland,Online,2025-09-14,OOC,2026-01-31,single,18.34,10,churned,2026-03-23,found_better_deal,none,0.623,6,6-12m,2026-03-02,21,false
SKY-02002,NOW TV,Scotland,Online,2024-03-18,OOC,2025-07-05,single,12.65,7,churned,2024-04-15,not_using,none,0.636,1,0-6m,2024-04-07,8,false
SKY-02003,Sky Sports,England,Telesales,2025-03-25,OOC,2025-11-02,double,24.02,10,churned,2025-05-12,price,none,0.604,2,0-6m,2025-03-24,49,false
SKY-02004,NOW TV,England,Direct,2024-05-03,rolling-monthly,,single,9.1,1,churned,2024-05-10,not_using,none,0.68,0,0-6m,2024-04-09,31,false
SKY-02005,Sky Mobile,Wales,Online,2024-06-12,in-contract,2025-06-07,triple,57.5,7,active,,,upgrade,0.053,22,1-2yr,2026-03-27,,false
SKY-02006,Sky Cinema,Scotland,Telesales,2025-03-12,rolling-monthly,,single,11.32,10,churned,2025-03-24,price,none,0.565,0,0-6m,2025-03-01,23,false
SKY-02007,Sky Protect,England,Online,2025-04-29,in-contract,2027-04-19,double,13.78,8,churned,2026-02-27,found_better_deal,none,0.658,10,6-12m,2025-12-29,60,false
SKY-02008,Sky Mobile,England,Direct,2024-10-31,rolling-monthly,,single,23.97,7,active,,,none,0.073,18,1-2yr,2025-12-17,,false
SKY-02009,Sky Glass/Sky Q,Scotland,Telesales,2024-02-29,in-contract,2025-02-23,single,63.73,10,churned,2025-11-28,price,downgrade,0.777,21,1-2yr,2025-11-24,4,false
SKY-02010,Sky Protect,Scotland,Retail,2025-01-13,OOC,2025-12-02,single,17.5,0,churned,2025-04-09,moved,none,0.731,3,0-6m,2025-01-12,87,false
SKY-02011,Sky Protect,Wales,Telesales,2024-05-19,in-contract,2025-11-10,double,17.81,6,active,,,none,0.054,23,1-2yr,2026-03-05,,false
SKY-02012,Sky Mobile,England,Telesales,2024-06-26,in-contract,2026-06-16,triple,58.35,9,active,,,upgrade,0.35,22,1-2yr,2025-12-14,,false
SKY-02013,NOW TV,England,Partner,2025-01-04,rolling-monthly,,single,10.26,8,churned,2025-02-15,not_using,none,0.98,1,0-6m,2024-12-23,54,false
SKY-02014,Sky Glass/Sky Q,England,Telesales,2024-05-15,rolling-monthly,,single,43.69,8,active,,,upgrade,0.026,23,1-2yr,2025-10-08,,false
SKY-02015,Sky Cinema,England,Online,2025-03-31,in-contract,2026-03-26,single,13.94,9,active,,,none,0.233,13,1-2yr,2025-11-26,,false
SKY-02016,Sky Glass/Sky Q,England,Online,2025-02-03,in-contract,2026-01-29,triple,51.58,0,active,,,none,0.037,14,1-2yr,2025-12-08,,false
SKY-02017,Sky Cinema,England,Online,2024-11-25,in-contract,2026-11-15,double,13.06,9,active,,,none,0.258,17,1-2yr,2025-10-29,,false
SKY-02018,Sky Broadband,England,Online,2025-05-02,in-contract,2026-10-24,single,30.08,7,active,,,none,0.347,11,6-12m,2025-11-03,,false
SKY-02019,Sky Sports,NI,Retail,2024-10-05,in-contract,2026-09-25,triple,26.34,7,active,,,none,0.079,18,1-2yr,2025-11-05,,false
SKY-02020,Sky Glass/Sky Q,England,Direct,2024-12-14,OOC,2025-10-03,single,54.49,4,churned,2025-11-04,financial_hardship,upgrade,0.815,11,6-12m,2025-08-26,70,false
SKY-02021,Sky Protect,England,Online,2024-03-15,in-contract,2026-03-05,single,16.47,0,active,,,none,0.076,25,2-5yr,2025-11-11,,false
SKY-02022,Sky Cinema,England,Direct,2024-02-16,in-contract,2025-08-09,single,17.54,8,active,,,none,0.344,26,2-5yr,2026-03-11,,false
SKY-02023,NOW TV,England,Direct,2024-05-26,rolling-monthly,,triple,15.08,6,active,,,none,0.106,23,1-2yr,2025-10-07,,false
SKY-02024,Sky Cinema,England,Retail,2024-08-12,in-contract,2026-02-03,single,19.69,5,active,,,none,0.458,20,1-2yr,2026-03-13,,false
SKY-02025,Sky Broadband,England,Retail,2024-05-22,in-contract,2026-05-12,double,24.99,1,active,,,downgrade,0.247,23,1-2yr,2026-03-10,,false
SKY-02026,Sky Glass/Sky Q,England,Retail,2024-11-08,OOC,2025-07-05,triple,62.13,10,active,,,none,0.11,17,1-2yr,2026-01-05,,false
SKY-02027,Sky Glass/Sky Q,NI,Telesales,2025-12-19,OOC,2025-09-03,double,68.08,5,active,,,none,0.495,4,0-6m,2026-04-01,,false
SKY-02028,Sky Mobile,England,Online,2024-06-13,in-contract,2026-06-03,single,24.13,10,active,,,downgrade,0.063,22,1-2yr,2026-02-08,,false
SKY-02029,NOW TV,England,Online,2025-10-17,OOC,2025-10-03,double,5.82,8,churned,2025-10-28,financial_hardship,none,0.905,0,0-6m,2025-09-19,39,false
SKY-02030,Sky Sports,England,Online,2025-11-21,OOC,2025-06-05,single,28.27,8,active,,,none,0.028,5,0-6m,2025-10-31,,false
SKY-02031,NOW TV,Scotland,Retail,2025-10-09,rolling-monthly,,single,7.15,7,churned,2025-11-03,found_better_deal,none,0.93,1,0-6m,2025-08-06,89,false
SKY-02032,Sky Broadband,England,Online,2025-05-08,rolling-monthly,,double,35.51,10,active,,,none,0.296,11,6-12m,2025-11-21,,false
SKY-02033,Sky Cinema,Wales,Direct,2025-12-29,in-contract,2027-12-19,single,14.85,8,active,,,none,0.152,4,0-6m,2026-03-24,,false
SKY-02034,Sky Glass/Sky Q,England,Direct,2025-09-21,OOC,2026-03-02,single,47.85,8,active,,,none,0.266,7,6-12m,2026-02-27,,false
SKY-02035,Sky Broadband,England,Online,2024-05-04,in-contract,2025-10-26,triple,38.0,10,active,,,none,0.133,23,1-2yr,2026-02-23,,false
SKY-02036,Sky Mobile,England,Retail,2025-12-01,in-contract,2027-11-21,triple,32.21,9,active,,,none,0.524,4,0-6m,2026-02-20,,false
SKY-02037,Sky Cinema,Scotland,Telesales,2024-10-31,in-contract,2026-04-24,triple,20.09,7,active,,,none,0.38,18,1-2yr,2026-03-20,,false
SKY-02038,Sky Broadband,England,Online,2024-02-09,in-contract,2025-02-03,single,48.73,8,active,,,none,0.165,26,2-5yr,2025-11-17,,false
SKY-02039,Sky Cinema,England,Direct,2024-01-07,OOC,2025-11-02,triple,12.98,9,active,,,downgrade,0.01,27,2-5yr,2026-01-05,,false
SKY-02040,Sky Mobile,England,Online,2024-03-07,OOC,2025-06-05,triple,66.7,6,active,,,upgrade,0.125,25,2-5yr,2025-11-16,,false
SKY-02041,Sky Glass/Sky Q,England,Online,2024-07-01,OOC,2025-11-02,single,67.58,10,active,,,none,0.06,21,1-2yr,2026-01-12,,false
SKY-02042,Sky Cinema,England,Telesales,2024-12-23,OOC,2026-03-02,triple,20.85,10,active,,,downgrade,0.304,16,1-2yr,2026-03-15,,false
SKY-02043,Sky Cinema,England,Retail,2025-05-28,OOC,2026-01-01,single,11.09,10,active,,,none,0.012,11,6-12m,2026-01-05,,false
SKY-02044,NOW TV,England,Online,2024-02-13,rolling-monthly,,double,16.47,8,churned,2024-09-12,financial_hardship,none,0.962,7,6-12m,2024-07-09,65,false
SKY-02045,Sky Mobile,England,Partner,2025-02-04,OOC,2025-09-03,double,43.73,6,active,,,none,0.062,14,1-2yr,2025-12-07,,false
SKY-02046,NOW TV,England,Retail,2024-09-20,rolling-monthly,,double,13.65,10,churned,2025-03-22,price,none,0.913,6,6-12m,2025-01-06,75,false
SKY-02047,Sky Mobile,Scotland,Online,2025-12-26,in-contract,2027-12-16,single,40.25,3,active,,,none,0.18,4,0-6m,2026-04-01,,false
SKY-02048,Sky Cinema,England,Retail,2024-09-26,rolling-monthly,,single,14.15,7,churned,2024-10-01,financial_hardship,none,0.573,1,0-6m,2024-09-18,13,false
SKY-02049,Sky Sports,England,Telesales,2025-03-04,OOC,2026-01-01,double,22.74,6,active,,,none,0.039,13,1-2yr,2026-01-20,,false
SKY-02050,Sky Glass/Sky Q,England,Online,2025-11-30,rolling-monthly,,single,37.75,4,active,,,none,0.191,5,0-6m,2025-10-17,,false
SKY-02051,Sky Cinema,England,Online,2025-02-20,OOC,2025-11-02,double,21.86,9,active,,,none,0.014,14,1-2yr,2026-02-01,,false
SKY-02052,Sky Cinema,England,Direct,2025-02-15,in-contract,2027-02-05,triple,19.15,4,active,,,none,0.268,14,1-2yr,2025-10-27,,false
SKY-02053,NOW TV,England,Online,2024-04-30,rolling-monthly,,single,14.29,1,churned,2024-06-28,financial_hardship,none,0.63,2,0-6m,2024-05-24,35,false
SKY-02054,Sky Sports,Wales,Telesales,2024-08-11,OOC,2026-03-02,single,21.92,8,churned,2024-10-19,price,none,0.575,2,0-6m,2024-07-23,88,false
